交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"20200704009130193000410076040976	","20200704001100121100414770130421	",2020/7/4 16:43,2020/7/4 16:43,2020/7/4 16:43,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070422001447411413276857	","20200704040079335841461	",2020/7/4 16:43,2020/7/4 16:43,2020/7/4 16:43,其他（包括阿里巴巴和外部商家）,即时到账交易          ,信用借还服务商         ,街电充电宝               ,2,支出      ,交易成功    ,0,0,                    ,已支出      
"20200704009130193000410076035744	","20200704001100121100414770098618	",2020/7/4 15:43,2020/7/4 15:43,2020/7/4 15:43,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070422001447411413103275	","A42007041n7034410013	",2020/7/4 15:43,2020/7/4 15:43,2020/7/4 15:43,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市青浦区霞欣饰品经营部   ,移动支付(阿吉豆上海青浦吾悦广场店)  ,109,支出      ,交易成功    ,0,0,                    ,已支出      
"20200704009130193000410075962422	","20200704001100121100414770091992	",2020/7/4 15:25,2020/7/4 15:25,2020/7/4 15:25,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070422001447411413404408	","7895236104168764    	",2020/7/4 15:25,2020/7/4 15:25,2020/7/4 15:25,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西雅衣家(中国)商业有限公司  ,C&A SALE            ,89,支出      ,交易成功    ,0,0,                    ,已支出      
"20200704009130193000410075892453	","20200704001100121100414770085498	",2020/7/4 15:07,2020/7/4 15:07,2020/7/4 15:07,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070422001447411412864218	","210_202007042155674001220259	",2020/7/4 15:07,2020/7/4 15:07,2020/7/4 15:07,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-严师傅            ,12.2,支出      ,交易成功    ,0,0,                    ,已支出      
"20200704009130193000410075727884	","20200704001100121100414769942975	",2020/7/4 11:23,2020/7/4 11:23,2020/7/4 11:23,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070422001447411413441249	","20070470037525079807	",2020/7/4 11:23,2020/7/4 11:23,2020/7/4 11:23,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,云龙米线(朱家角店)外卖订单      ,23.99,支出      ,交易成功    ,0,0,                    ,已支出      
"20200704303891397411 	","                    	",2020/7/4 2:35,                    ,2020/7/4 2:35,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.03-收益发放 ,0.01,收入      ,交易成功    ,0,0,                    ,已收入      
"20200704009130193000410075225942	","20200704001100121100414769742222	",2020/7/4 0:19,2020/7/4 0:19,2020/7/4 0:19,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070422001447411412077241	","210_202007042155377501719986	",2020/7/4 0:19,2020/7/4 0:19,2020/7/4 0:19,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-吴师傅            ,38.9,支出      ,交易成功    ,0,0,                    ,已支出      
"20200703009130125000410075491712	","20200703200040011100110052560094	",2020/7/3 23:45,2020/7/3 23:45,2020/7/3 23:45,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,转账收款到余额宝            ,111,        ,交易成功    ,0,0,                    ,资金转移     
"20200703200040011100110052560094	","                    	",2020/7/3 23:45,2020/7/3 23:45,2020/7/3 23:45,支付宝网站     ,即时到账交易          ,一条死鱼            ,转账                  ,111,收入      ,交易成功    ,0,0,转账                  ,已收入      
"20200703009130193000410075607786	","20200703001100121100414769729606	",2020/7/3 23:43,2020/7/3 23:43,2020/7/3 23:43,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070322001447411412717059	","151266000048210001112093270000879045	",2020/7/3 23:42,2020/7/3 23:42,2020/7/3 23:42,其他（包括阿里巴巴和外部商家）,即时到账交易          ,刘记龙虾            ,刘记龙虾                ,222,支出      ,交易成功    ,0,0,                    ,已支出      
"20200703009130193000410075466665	","20200703001100121100414769737847	",2020/7/3 23:29,2020/7/3 23:29,2020/7/3 23:29,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070322001447411413306791	","20200703040071775541461	",2020/7/3 23:29,2020/7/3 23:29,2020/7/3 23:29,其他（包括阿里巴巴和外部商家）,即时到账交易          ,信用借还服务商         ,充电宝                 ,3,支出      ,交易成功    ,0,0,                    ,已支出      
"20200703009130201010410061181383	","LC2020070314002120889023400474184753	",2020/7/3 14:00,2020/7/3 14:00,2020/7/3 14:01,支付宝网站     ,即时到账交易          ,浦发银行            ,余额宝-转出到银行卡          ,100,        ,交易成功    ,0,0,                    ,资金转移     
"20200703772228174105 	","202007031002300006410035699334-NORMAL_REDEEM	",2020/7/3 10:55,2020/7/3 10:56,2020/7/3 10:55,其他（包括阿里巴巴和外部商家）,即时到账交易          ,泰康养老保险股份有限公司    ,理财赎回-泰康汇选安泰15天      ,1001.15,收入      ,交易成功    ,0,0,                    ,已收入      
"20200703009130193000410074912861	","20200703001100121100414769271587	",2020/7/3 9:44,2020/7/3 9:44,2020/7/3 9:44,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070322001447411412667289	","221359413344        	",2020/7/3 9:44,2020/7/3 9:44,2020/7/3 9:44,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,6.9,支出      ,交易成功    ,0,0,                    ,已支出      
"20200702009130193000410074470866	","20200702001100121100414768947042	",2020/7/2 19:52,2020/7/2 19:52,2020/7/2 19:52,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070222001447411412024629	","20070270036488412007	",2020/7/2 19:52,2020/7/2 19:52,2020/7/2 19:52,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,果之满满鲜榨果汁(五角场万达店)外卖订单,40.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20200702009130193000410074163159	","20200702001100121100414768768136	",2020/7/2 14:51,2020/7/2 14:51,2020/7/2 14:51,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070222001447411411577784	","221250556244        	",2020/7/2 14:51,2020/7/2 14:51,2020/7/2 14:51,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,16.6,支出      ,交易成功    ,0,0,                    ,已支出      
"20200702009130193000410073936500	","20200702001100121100414768747287	",2020/7/2 14:07,2020/7/2 14:07,2020/7/2 14:07,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070222001447411411532998	","221246132744        	",2020/7/2 14:07,2020/7/2 14:07,2020/7/2 14:07,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,10.4,支出      ,交易成功    ,0,0,                    ,已支出      
"20200702009130193000410074074250	","20200702001100121100414768582222	",2020/7/2 9:49,2020/7/2 9:49,2020/7/2 9:49,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070222001447411411577645	","221200970144        	",2020/7/2 9:49,2020/7/2 9:49,2020/7/2 9:49,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,6.9,支出      ,交易成功    ,0,0,                    ,已支出      
"20200702009130101000410073568932	","20200702009130501000410000863156	",2020/7/2 1:43,2020/7/2 1:43,2020/7/2 1:43,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-自动转入            ,65,        ,交易成功    ,0,0,                    ,资金转移     
"20200701009130193000410073536839	","20200701001100121100414768308113	",2020/7/1 21:00,2020/7/1 21:00,2020/7/1 21:00,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070122001147411411490847	","T200P1096642019957833850	",2020/7/1 20:59,2020/7/1 20:59,2020/7/5 14:11,淘宝        ,支付宝担保交易         ,施华蔻官方旗舰店        ,施华蔻护发素染烫修护干枯改善毛躁柔顺香味持久留香200/600ml,33.8,支出      ,交易成功    ,0,0,                    ,已支出      
"20200701009130193000410073345803	","20200701001100121100414768251286	",2020/7/1 19:23,2020/7/1 19:23,2020/7/1 19:23,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070122001447411411445067	","20070170035650738807	",2020/7/1 19:23,2020/7/1 19:23,2020/7/1 19:23,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,超级鸡车(市光路店)外卖订单      ,40.78,支出      ,交易成功    ,0,0,                    ,已支出      
"20200701009130193000410073257272	","20200701001100121100414768036192	",2020/7/1 13:54,2020/7/1 13:54,2020/7/1 13:54,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070122001447411411297211	","221080013244        	",2020/7/1 13:54,2020/7/1 13:54,2020/7/1 13:54,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,6,支出      ,交易成功    ,0,0,                    ,已支出      
"20200701009130193000410073098358	","20200701001100121100414767884788	",2020/7/1 9:50,2020/7/1 9:50,2020/7/1 9:50,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020070122001447411411523146	","MW01593568236378016721	",2020/7/1 9:50,2020/7/1 9:50,2020/7/1 9:50,其他（包括阿里巴巴和外部商家）,即时到账交易          ,7-ELEVEn(国通店)   ,7-11上海国通店           ,2.5,支出      ,交易成功    ,0,0,                    ,已支出      
"20200701382611160411 	","                    	",2020/7/1 2:05,                    ,2020/7/1 2:05,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.06.30-收益发放 ,0.01,收入      ,交易成功    ,0,0,                    ,已收入      
